peptide,Protein,LOD,LOQ,slope_linear,intercept_linear,intercept_noise,stdev_noise,stndev_noise
Q3KRB8,sp|Q3KRB8|RHGBB_HUMAN,,inf,0.0,-2871938.780820867,5526.820774060208,,
Q4G0P3,sp|Q4G0P3|HYDIN_HUMAN,1.335916728718823,2.332523630448936,117380.97249746847,172831.43934310178,179333.3334165278,,75154.6553596131
Q7L576,sp|Q7L576|CYFP1_HUMAN,72.96424207002325,inf,15244.604142434706,444712.2393320211,571679.217880346,,492672.0041809801
Q8NDZ4,sp|Q8NDZ4|DIK2A_HUMAN,inf,inf,11043.426487755038,-571524.585610504,157039.8697683519,,inf
Q8WW12,sp|Q8WW12|PCNP_HUMAN,81.5283754149083,inf,706.9861104468873,17538.368780778063,28936.5037261022,,23120.647040157757
Q8WXW3,sp|Q8WXW3|PIBF1_HUMAN,45.73894416778478,59.44123099410176,13739.915643631019,-491149.3698536991,34333.45092351665,,51483.20685844804
Q9H6K4,sp|Q9H6K4|OPA3_HUMAN,5.396630730876238,24.508422502416394,5763.1648874599305,23262.768458313,23296.98627146414,,15533.727462811006
Q9H9P8,sp|Q9H9P8|L2HDH_HUMAN,12.352747679762142,inf,4593.661710355613,28313.71202474541,42166.672911526664,,21445.69157371312
Q9NPB8,sp|Q9NPB8|GPCP1_HUMAN,inf,inf,5633.333333333334,-161666.6666666667,1549999.9999999998,,inf
Q9UGP4,sp|Q9UGP4|LIMD1_HUMAN,7.994346470600792,8.92369650625129,2237.7855473801287,20296.95517472921,26233.242646749084,,5976.672760319961
Q9UIJ7,sp|Q9UIJ7|KAD3_HUMAN,4.898816998790263,5.859435008903493,22192.05715973341,37335.53494567006,79000.32244087837,,33525.01967850943
Q9Y653,sp|Q9Y653|AGRG1_HUMAN,34.850803187334726,45.37996630857356,1054.415604439033,2624.0247646347216,16933.34250765405,,11218.956482469997
A2RRP1,sp|A2RRP1|NBAS_HUMAN,inf,inf,3322.2222222222217,-723848.8057114023,375968.9232587486,,inf
B9A064,sp|B9A064|IGLL5_HUMAN,0.1,inf,875004.4564061773,53871.39969889853,53871.41421375006,,0.1
O00303,sp|O00303|EIF3F_HUMAN,9.829732741197256,21.670272886292565,8539.23245118731,13126.380729301743,56133.714821173504,,20465.51935912912
O43617,sp|O43617|TPPC3_HUMAN,16.770660442333686,inf,6447.12799637165,-7195.417147544678,44609.99204220523,,28158.592632831074
P12814,sp|P12814|ACTN1_HUMAN,1.9319954529689636,2.922581357484429,304583.094608708,168924.26838907157,234835.8927742586,,261270.7647250262
P52429,sp|P52429|DGKE_HUMAN,11.702038602806752,inf,2886.7118430278515,-20869.015865951646,1863.4613286258318,,5523.968113856931
P53634,sp|P53634|CATC_HUMAN,3.139602910560945,4.117990759949218,10765.705631040943,47792.925209353016,55066.77343636822,,13263.09625322165
P56385,sp|P56385|ATP5I_HUMAN,6.435311257795484,7.380409123878358,12358.336419022464,13318.927824940982,56733.26597175864,,18057.701669070764
Q01813,sp|Q01813|PFKAP_HUMAN,5.730633415010705,6.682849239101506,28570.846856597957,17342.34372661865,107200.11602580691,,36935.638696192764
Q13043,sp|Q13043|STK4_HUMAN,inf,inf,8551.379951532495,-25711.247189143556,78633.38479061767,,inf
Q86SZ2,sp|Q86SZ2|TPC6B_HUMAN,inf,inf,8644.444444444447,-104276446.53659141,679001.1103728563,,inf
Q8NEY1,sp|Q8NEY1|NAV1_HUMAN,9.406530166316767,10.321615720192355,97017.64470880311,995268.5058631751,1123665.4188283314,,392101.2443266013
Q96CV9,sp|Q96CV9|OPTN_HUMAN,inf,inf,3566.6666666666665,-29072128.076093636,277597.23912774026,,inf
Q99501,sp|Q99501|GA2L1_HUMAN,5.0384500700994295,5.99765764514893,5453.906722145048,127992.32373073102,128000.36339985648,,13735.59851869101
Q9H6U8,sp|Q9H6U8|ALG9_HUMAN,inf,inf,97.77777777777786,54655.55555555555,202000.0,,inf
Q9HCG7,sp|Q9HCG7|GBA2_HUMAN,,inf,0.0,2255531.3527203384,3464005.3568590926,,
Q9NR28,sp|Q9NR28|DBLOH_HUMAN,23.84539210367218,inf,7747.303127189021,-18776.87830574452,792.8591516868364,,82583.87167819825
Q9P289,sp|Q9P289|STK26_HUMAN,11.919329527021276,18.147255722080377,11613.356660867508,18314.331721727318,66600.1445743494,,45068.80605154262
Q9UP65,sp|Q9UP65|PA24C_HUMAN,77.7079864986109,77.93315835216028,6106.863385493465,-191725.53701378655,31940.574674791627,,125442.97291010464
Q9Y608,sp|Q9Y608|LRRF2_HUMAN,39.45546667814806,40.067027620793034,11839.769465230089,-26249.75874138184,227335.1061245781,,106779.38237319038
P00338,sp|P00338|LDHA_HUMAN,0.34505470875621425,1.3516703177586766,90146.6195779185,47058.860248498175,47233.34141498284,,15465.517198665624
P51148,sp|P51148|RAB5C_HUMAN,0.777814706493403,1.780059002387409,36843.23856967689,22805.665781593758,33599.91254126953,,8931.483017331942
P62714,sp|P62714|PP2AB_HUMAN,1.5137855865954901,2.508595833195536,8487.628813727973,27868.172707633847,27868.44963215404,,6424.086619036895
Q13477,sp|Q13477|MADCA_HUMAN,1.3352310160757266,2.3318448441961737,35522.44452716746,30749.02580388221,38766.880328623,,19706.40758738132
Q5CZC0,sp|Q5CZC0|FSIP2_HUMAN,61.194267177515506,inf,7925.475302766896,77654.03370173366,356997.7549436827,,102824.9659721845
Q6NUQ1,sp|Q6NUQ1|RINT1_HUMAN,13.82837769292156,inf,3316.9854558947113,31941.42436238993,42133.08987795466,,17838.43108523747
Q6PCB7,sp|Q6PCB7|S27A1_HUMAN,88.10025442055951,inf,9929.99823389639,-558333.183219889,8053.511396841379,,154224.33809262412
Q86UF4,sp|Q86UF4|CC190_HUMAN,21.073057250669173,69.70480985379221,1200.006249288068,-18045.390578640967,1132.3549600400547,,3055.0274268636094
Q8IZP0,sp|Q8IZP0|ABI1_HUMAN,5.2876316446591245,6.244322234107012,20376.792171588408,-37950.59109743126,43366.46718679549,,13213.956409453216
Q8TB03,sp|Q8TB03|CX038_HUMAN,,inf,0.0,-47228.996438368944,10616.756512973057,,
Q99996,sp|Q99996|AKAP9_HUMAN,11.67524663718142,inf,21585.849231573666,-65910.82718509747,108866.17178676813,,38621.557339884996
Q9NS84,sp|Q9NS84|CHST7_HUMAN,73.85121849552623,inf,579.9856943554691,-32683.784018593244,1608.3434822199997,,4270.261368655999
Q9UDT6,sp|Q9UDT6|CLIP2_HUMAN,87.47751762088068,inf,5361.056039802432,48300.33482885521,308001.9302225839,,104635.13939730865
O00629,sp|O00629|IMA3_HUMAN,inf,inf,4633.333333333332,364000.00000000006,739333.3333333334,,inf
O96008,sp|O96008|TOM40_HUMAN,5.957161603820787,inf,5980.918301993097,39851.93535462853,39867.62682865074,,17806.802695100043
P02655,sp|P02655|APOC2_HUMAN,0.1,inf,1217517.4490162288,221082.61684197397,221082.63203268623,,0.1
P04632,sp|P04632|CPNS1_HUMAN,24.82124195593376,56.71526052008308,49992.33684784477,458812.2677773457,1039007.2343991359,,330338.46111055376
P27348,sp|P27348|1433T_HUMAN,4.40644062625752,31.443002873376603,10846.135222929304,6422.434351360409,24100.051548934316,,15057.616843312226
P29279,sp|P29279|CCN2_HUMAN,4.728887075916163,5.691221549896809,15543.487673357748,50238.44471711384,72166.90380535464,,25787.46944248143
P41250,sp|P41250|GARS_HUMAN,22.915701004155697,29.144735266446148,15387.103861177357,-164527.32853454535,95467.177596783,,46305.88263565081
P53621,sp|P53621|COPA_HUMAN,0.6423812324044964,1.6459935431882893,9414.036541118856,24317.759443139796,24333.39208564868,,3015.8838763380054
Q3SXM5,sp|Q3SXM5|HSDL1_HUMAN,inf,inf,1544.4444444444437,-18559589.701598458,870997.9896306358,,inf
Q4AE62,sp|Q4AE62|GTDC1_HUMAN,16.185392327749543,61.055838859358374,2652.744154581213,-18479.842025021986,11760.039996910316,,6347.911432554455
Q93100,sp|Q93100|KPBB_HUMAN,71.05607977932871,inf,3463.3354503868186,-138666.84659681475,62366.597953593766,,22528.79775742731
Q96A33,sp|Q96A33|CCD47_HUMAN,6.393186573571354,inf,16066.784726141419,67695.94206115614,101499.73690071778,,34457.07877603349
Q96AP7,sp|Q96AP7|ESAM_HUMAN,20.683999118389227,38.30977709208051,28783.451666232017,-84799.05874204563,256999.08928618472,,126779.37043015582
Q96J42,sp|Q96J42|TXD15_HUMAN,5.168783891423204,43.48442676357544,10627.707629873397,15352.070876295511,18907.101914383522,,25688.646480978547
Q96S06,sp|Q96S06|LMF1_HUMAN,86.62155437793062,inf,653.8507437360802,-14371.2737712944,5223.33689340702,,18521.478544441914
Q99767,sp|Q99767|APBA2_HUMAN,inf,inf,1217.7777777777776,-16015800.418762622,76966.41400690377,,inf
Q9C0D9,sp|Q9C0D9|EPT1_HUMAN,,inf,0.0,-11903670.672381762,78567.99863613956,,
Q9H0P0,sp|Q9H0P0|5NT3A_HUMAN,49.819101928700405,64.51855691928311,11280.389130940868,-340672.9804491252,79266.6317984265,,71019.62183109777
Q9H330,sp|Q9H330|TM245_HUMAN,inf,inf,8214.238326788527,-81266.36612349364,192322.37333357282,,inf
Q9Y224,sp|Q9Y224|RTRAF_HUMAN,96.52555832571352,inf,3607.7955817747606,-176545.95722215393,51234.99568442372,,60231.764974636746
O60784,sp|O60784|TOM1_HUMAN,inf,inf,822.2222222222229,-7781930.018007468,293001.6496522371,,inf
O75608,sp|O75608|LYPA1_HUMAN,2.3621829112599784,34.90812194083998,34050.716122209946,-18018.36610520458,26900.181437052932,,17757.736098895733
O95807,sp|O95807|TM50A_HUMAN,49.69426390179037,inf,1282.1509021207996,25065.568839514235,44733.63419341958,,22023.739969002138
P00915,sp|P00915|CAH1_HUMAN,3.1215951738029255,4.100164919522088,3848.595605023517,29890.809689732927,29900.12353458962,,6002.221810851934
P04271,sp|P04271|S100B_HUMAN,63.070131147603824,67.91950786559524,1743.8466116594047,-76676.96198319494,16353.257935028407,,8477.207290219936
P41252,sp|P41252|SYIC_HUMAN,inf,inf,2822.2222222222217,-44555.55555555553,127800.0,,inf
Q12794,sp|Q12794|HYAL1_HUMAN,,inf,0.0,28865.728605699165,28939.724934951693,,
Q93034,sp|Q93034|CUL5_HUMAN,99.98417457144605,inf,111677.358853089,-11113902.572631309,23756.440145963803,,14154.765234002198
Q9Y613,sp|Q9Y613|FHOD1_HUMAN,4.36490397681179,5.330915047753084,22642.36268858074,128935.82460773371,142667.07393288834,,42550.244809323165
A0A0C4DH31,sp|A0A0C4DH31|HV118_HUMAN,inf,inf,62368.22125620585,1096331.4043617586,3139085.1584391105,,inf
P12111,sp|P12111|CO6A3_HUMAN,44.010039788030326,inf,6605.640594876112,37064.129834149986,145600.02154217535,,91089.3068489503
P13727,sp|P13727|PRG2_HUMAN,22.142549535557286,31.57981625852004,61742.28516094465,-748892.8167663661,280667.99557390786,,168785.39763722324
P23786,sp|P23786|CPT2_HUMAN,6.348173724538096,7.29415176772458,5408.880100015539,47989.48975586568,48133.47348712866,,17096.263399416326
P35613,sp|P35613|BASI_HUMAN,3.3629393063181476,4.339071232516954,28471.536278528216,22915.940501672714,53700.059751200344,,32481.96460639901
P42356,sp|P42356|PI4KA_HUMAN,,inf,0.0,-91169384.85663724,3261616.3325128257,,
P49757,sp|P49757|NUMB_HUMAN,42.56051324175146,inf,3994.6921595987046,108222.50216317769,108233.60504174407,,85002.5228383775
Q13011,sp|Q13011|ECH1_HUMAN,14.448589875229407,15.312745533055374,21563.214054469838,147686.53896504053,266666.903309611,,96288.83596012343
Q8N9B5,sp|Q8N9B5|JMY_HUMAN,inf,inf,65064.97774095944,-6472992.919145516,30400.166236730292,,inf
Q92930,sp|Q92930|RAB8B_HUMAN,16.892474306122818,35.36081334920664,20112.960350026693,-225976.69254748517,35499.520831888454,,39140.72627675963
Q96S97,sp|Q96S97|MYADM_HUMAN,0.1,63.67272727272727,63884.019776857975,25433.14163026297,25433.55605854133,,0.1
Q9BS40,sp|Q9BS40|LXN_HUMAN,28.759358008527315,37.39458734082703,5024.847025186225,-25969.605605596946,51466.85889964604,,33537.45501508558
Q9HC07,sp|Q9HC07|TM165_HUMAN,,inf,0.0,991326.5009280985,992340.8552279212,,
Q9NRB3,sp|Q9NRB3|CHSTC_HUMAN,0.1524574375520273,7.212384689442287,3910.6668937659438,4300.4431037227305,4300.443103724196,,298.1051268708183
Q9NYU2,sp|Q9NYU2|UGGG1_HUMAN,2.691306296329651,3.6742223943465233,17672.90883322237,93520.55157024051,94799.99993605408,,23141.881225748843
Q9Y2G2,sp|Q9Y2G2|CARD8_HUMAN,54.487210218596296,inf,2848.924741862738,-73121.14751511918,33033.54541914142,,24537.634186287294
Q9Y4P1,sp|Q9Y4P1|ATG4B_HUMAN,61.513738917466945,73.56499238775507,766.0000126605839,-40500.00107711524,1365.0328442687241,,2627.2454340977843
O00571,sp|O00571|DDX3X_HUMAN,26.55925554546588,63.650540623513415,3223.305336978742,-23348.250490164202,33900.08186030631,,14180.128897705954
O14983,sp|O14983|AT2A1_HUMAN,25.53551090027841,inf,449.14937826593314,6393.300624298001,8130.059364743671,,4866.250052058669
O95837,sp|O95837|GNA14_HUMAN,1.2143841864349116,inf,13657.058728229551,685.8525258019818,7679.990325561545,,4795.389176507645
P02671,sp|P02671|FIBA_HUMAN,0.1,1.1090909090909091,3127720.7890278064,103718.5135853057,103719.1487678606,,0.1
P07948,sp|P07948|LYN_HUMAN,36.045313886028396,36.691320816472555,26026.90234988273,1487716.453301586,1570007.081070553,,427928.6184567831
P08493,sp|P08493|MGP_HUMAN,1.3267227062886635,2.3234224769322123,45804.26433159183,14602.553495206632,47466.415871297104,,13952.847578740173
P11413,sp|P11413|G6PD_HUMAN,44.88786130977105,57.69169151053131,37891.03115315775,-664231.1744738326,341869.0656362531,,347373.55558853684
P26641,sp|P26641|EF1G_HUMAN,2.8374323999195794,4.800312553456558,57741.51747313806,-56656.32942820745,74100.13412992569,,16540.594470335665
P48728,sp|P48728|GCST_HUMAN,,inf,0.0,791992.5315423394,791992.5325351362,,
P53582,sp|P53582|MAP11_HUMAN,38.88427424617157,39.50160480934156,6103.00345324205,9809.259265737637,25433.801842214543,,110843.15871235957
P57105,sp|P57105|SYJ2B_HUMAN,23.234157467668314,35.640758280974445,4515.580347675136,-4848.880219263781,43270.06313260732,,28398.380751960725
Q15311,sp|Q15311|RBP1_HUMAN,94.21297705221556,inf,621.7956978980937,-11687.239578838453,12846.625430677148,,17023.67940386193
Q8NE71,sp|Q8NE71|ABCF1_HUMAN,3.0487816682316256,55.93126439465074,2809.9166628570115,16900.05953076429,16900.280126163194,,4283.300907789069
Q9UEW8,sp|Q9UEW8|STK39_HUMAN,0.6971030374463627,inf,13316.638053843948,12165.076085733172,12170.113521249246,,4639.015700196182
Q9Y4P8,sp|Q9Y4P8|WIPI2_HUMAN,90.10888508706027,inf,2870.0552714185915,-54238.031391640296,109466.58928428988,,47456.42998491964
P02760,sp|P02760|AMBP_HUMAN,0.1,1.1090909090909091,7221189.145456854,418309.3322870935,418343.668140405,,0.1
P03951,sp|P03951|FA11_HUMAN,inf,inf,10077.777777777781,-472444.4444444445,561833.3333333334,,inf
P47712,sp|P47712|PA24A_HUMAN,inf,inf,11230.134689051043,-118432.09818660587,383276.50851223513,,inf
P53004,sp|P53004|BIEA_HUMAN,25.164304756969443,25.92022087053541,5674.885291621946,366403.0033019663,399666.8701330727,,54770.33805405582
Q13162,sp|Q13162|PRDX4_HUMAN,6.629083303013739,7.57222387571057,33300.80287546511,5930.704368996383,165666.8273250933,,30508.836681300367
Q14247,sp|Q14247|SRC8_HUMAN,1.4567801274662329,2.4521661867847557,39906.99602547284,111372.20869751567,111372.3770378603,,29067.775208219075
Q14691,sp|Q14691|PSF1_HUMAN,,inf,0.0,-204860753.91916338,7743363.904670984,,
Q14997,sp|Q14997|PSME4_HUMAN,,inf,0.0,-315581677.22977126,319634.4564014673,,
Q9BVG8,sp|Q9BVG8|KIFC3_HUMAN,2.458436634872534,inf,2268.673375088582,10393.508030887326,10393.769873911288,,2788.563947426863
Q9GZY6,sp|Q9GZY6|NTAL_HUMAN,64.2852861403852,64.64604082583585,2705.37583612564,-42327.56123245954,57033.488552741415,,37277.40497870983
Q9NPH0,sp|Q9NPH0|PPA6_HUMAN,57.32052751230438,inf,634.7969641288261,27263.721278912333,27766.964156215567,,17941.82698488522
Q9NRL3,sp|Q9NRL3|STRN4_HUMAN,17.71000399300393,31.840609367942648,7457.109537320724,-89652.6799562872,13243.367937047864,,14584.695894441315
Q9NT62,sp|Q9NT62|ATG3_HUMAN,46.273239682593626,69.60910527500246,7083.4249122939445,-167530.72352118755,11994.619353432907,,74123.837932806
Q9NX01,sp|Q9NX01|TXN4B_HUMAN,43.26045949897139,72.48991975707705,1895.3065674165043,-53522.481626881075,10376.796042598282,,9046.27766418841
Q9P260,sp|Q9P260|RELCH_HUMAN,33.75952601123851,34.42862170809469,2610.063001773023,72704.39587844364,102199.35006415905,,29309.76780680613
Q9UQ13,sp|Q9UQ13|SHOC2_HUMAN,,inf,0.0,-185690357.82520115,1878223.6518143713,,
Q9UQN3,sp|Q9UQN3|CHM2B_HUMAN,46.0913800127576,inf,1036.4783054380123,1811.7753290182773,18639.910173817007,,15472.290303061865
Q9Y2Y8,sp|Q9Y2Y8|PRG3_HUMAN,68.63063708611263,68.94749933776805,6885.798566680951,41.44033761954779,201565.3039163539,,135526.43944961028
Q9Y6I3,sp|Q9Y6I3|EPN1_HUMAN,81.2770978236226,81.46621804762641,5333.31762954304,-126665.33188190754,179999.13636401738,,63406.0552274479
A0M8Q6,sp|A0M8Q6|IGLC7_HUMAN,0.1,inf,1485958.7847443356,58839.95979559002,58840.046747348286,,0.1
O60449,sp|O60449|LY75_HUMAN,54.01588155234819,inf,4109.653772258081,-50819.05476587542,110400.35799900474,,30383.57930928662
P31321,sp|P31321|KAP1_HUMAN,57.26985371158201,66.7654417756749,1280.8974781550698,-24443.592842535418,22400.1438141046,,13256.53726841757
P46379,sp|P46379|BAG6_HUMAN,inf,inf,3788.888888888889,-57555.55555555556,189666.6666666667,,inf
P49662,sp|P49662|CASP4_HUMAN,52.98136016423437,64.37981830623815,2406.376844691866,-74367.63498129524,6911.370307968347,,23107.05650511502
P78318,sp|P78318|IGBP1_HUMAN,inf,inf,11.111111111111436,22751.52676690271,23900.03877647062,,inf
Q92823,sp|Q92823|NRCAM_HUMAN,,inf,0.0,87815.24229222132,142665.49394984252,,
Q96GS6,sp|Q96GS6|AB17A_HUMAN,inf,inf,2046.1111111111115,-23577.77777777781,149000.0,,inf
Q96JA1,sp|Q96JA1|LRIG1_HUMAN,0.10365544656140263,28.357167037432927,475667.0285953382,-21635.93132094445,16866.666668277765,,5401.440137181524
Q9BX59,sp|Q9BX59|TPSNR_HUMAN,74.81844607172567,75.0728052023143,2525.0040236720392,-34500.29490929288,78600.16703297695,,37908.207716863464
Q9NX76,sp|Q9NX76|CKLF6_HUMAN,17.846392277977362,49.3801002924911,47748.298162298415,-632018.6352899829,36766.703943912056,,91674.76018815405
Q9UK45,sp|Q9UK45|LSM7_HUMAN,21.670532769250894,22.46173950895543,2901.788677693286,109693.6553863323,124666.57764494926,,23955.192185388307
Q9Y303,sp|Q9Y303|NAGA_HUMAN,75.23102119130313,inf,1030.6491147056463,4629.486283993407,35090.13370266209,,23538.068985274804
Q9Y385,sp|Q9Y385|UB2J1_HUMAN,inf,inf,247899.4478550962,-24516610.495617766,158567.06589959934,,inf
Q9Y5P6,sp|Q9Y5P6|GMPPB_HUMAN,51.7462089317956,52.23362096278756,8925.851390394646,-34699.04445385176,124199.32652200083,,151490.2999828335
A0A0B4J1V2,sp|A0A0B4J1V2|HV226_HUMAN,,inf,0.0,101145.63471907712,141199.14508284614,,
P11216,sp|P11216|PYGB_HUMAN,17.050714629000375,17.88858619840441,23529.903536058868,-63118.97043890899,208999.72427655788,,64541.48786288984
P30086,sp|P30086|PEBP1_HUMAN,43.62785614408053,63.55740195172883,27465.44827751362,-675466.2119067251,170000.35190745094,,176396.0312849363
P61018,sp|P61018|RAB4B_HUMAN,18.333430254769382,31.53206778935211,12546.761570875431,-98172.59812725653,43233.73355242115,,44309.423251593886
Q01459,sp|Q01459|DIAC_HUMAN,inf,inf,271483.85083920206,-26982384.380674437,60010.03399715945,,inf
Q12882,sp|Q12882|DPYD_HUMAN,95.90529350306798,99.66911462651055,4016.661088047408,-196999.52581653377,65401.320805476455,,61409.10696476441
Q15819,sp|Q15819|UB2V2_HUMAN,6.496045043054429,26.330217306648947,9333.929811297787,-14227.16482125001,10843.707151258985,,17781.37825519498
Q16740,sp|Q16740|CLPP_HUMAN,62.81994117282617,inf,4537.312229690866,74667.98488605433,129968.86811786919,,114866.40206005506
Q6Y1H2,sp|Q6Y1H2|HACD2_HUMAN,35.30105554969173,inf,1061.2568920337478,-2021.4854030276165,17039.750041182342,,9201.126526983287
Q8NBL1,sp|Q8NBL1|PGLT1_HUMAN,61.264012889130676,inf,4144.5018783387495,-48263.47121984848,87934.29003568455,,58855.5276190192
Q96A00,sp|Q96A00|PP14A_HUMAN,3.209886348427281,56.98217171041213,10384.252804020876,-471.1903850884803,12716.768831778498,,10072.156048688674
Q96KC8,sp|Q96KC8|DNJC1_HUMAN,,inf,0.0,-61852604.89260962,30603.168495714664,,
Q96KN2,sp|Q96KN2|CNDP1_HUMAN,8.678157534978764,inf,7705.346890547363,64277.48383182501,64367.59115152584,,33389.05342906398
Q9BWD1,sp|Q9BWD1|THIC_HUMAN,2.4431236267820657,3.4285466204509336,11999.430469666762,8287.835968925538,19266.66302434053,,9168.632516478247
Q9H4B7,sp|Q9H4B7|TBB1_HUMAN,1.037564526641772,2.037185086978724,780384.4938338271,392825.9018339835,753334.1823232828,,224595.4937269872
Q9H9A6,sp|Q9H9A6|LRC40_HUMAN,28.20470199025839,49.960852902301305,3917.6619015289175,-32870.53552322107,31400.00569681482,,23112.972605588115
Q9NP81,sp|Q9NP81|SYSM_HUMAN,inf,inf,1788.8888888888896,4644672.761594749,6533651.826089192,,inf
O00478,sp|O00478|BT3A3_HUMAN,74.41528252609015,99.48313702072909,6504.270479220403,-276862.9907388868,87067.75262358692,,60043.19098741019
O94973,sp|O94973|AP2A2_HUMAN,inf,inf,4933.098367024261,-61646.69454404138,275038.1360286525,,inf
P23743,sp|P23743|DGKA_HUMAN,20.54880066877444,inf,5533.716904834298,70238.48664724511,106034.07453463395,,38957.8288737393
P56378,sp|P56378|ATP68_HUMAN,12.387001974810723,53.98105154232483,23687.749058209927,12637.052699606444,101699.75539874003,,102178.7458318668
P78539,sp|P78539|SRPX_HUMAN,inf,inf,844.4369861345315,18106.18951292859,70766.62936359333,,inf
Q92686,sp|Q92686|NEUG_HUMAN,0.6334081622236197,1.637111110079947,49008.55523857962,1300.1638824057886,20833.316527876985,,5754.633130716136
Q9BPZ7,sp|Q9BPZ7|SIN1_HUMAN,,inf,0.0,-154876879.239498,249000.82691290975,,
Q9BV19,sp|Q9BV19|CA050_HUMAN,41.15200451911929,70.27879016117136,1843.4614511020122,-64653.83971576057,195.36952036616276,,5506.462365222731
Q9H1H9,sp|Q9H1H9|KI13A_HUMAN,10.704913994096831,inf,2056.4652571593792,15929.840205089984,18386.714406751184,,9778.704754039089
Q9NP92,sp|Q9NP92|RT30_HUMAN,83.05407419712579,inf,4181.789353114481,-264752.0950142873,4734.651545161731,,38913.94832543585
Q9Y259,sp|Q9Y259|CHKB_HUMAN,25.08332455417829,51.56901789361021,4078.394333243313,-30624.644453901128,34500.46513890503,,18587.289563928716
P46531,sp|P46531|NOTC1_HUMAN,83.9165028399214,inf,4699.980541627058,-130665.0127043672,127666.53961472985,,68037.18907496268
P48061,sp|P48061|SDF1_HUMAN,inf,inf,505601.38543926,-50003471.957876645,369872.52441608906,,inf
P62879,sp|P62879|GBB2_HUMAN,10.121771217957422,25.555406463358672,45392.58456426413,66269.09827475651,256530.9309744987,,134595.7616257624
Q15052,sp|Q15052|ARHG6_HUMAN,4.882023251369637,inf,11945.736931463813,56206.120602117,56206.13535114929,,29159.675352559512
Q86YW5,sp|Q86YW5|TRML1_HUMAN,0.1764659733359397,1.184784498857799,155377.18276543004,53086.7819032758,53133.40015932982,,13686.08376742189
Q96EM0,sp|Q96EM0|T3HPD_HUMAN,88.40544139347654,88.52255814707779,4422.222222222221,-99222.22222222219,150600.0,,70563.14263668697
Q96K76,sp|Q96K76|UBP47_HUMAN,21.817995360538994,62.88329072672054,5428.10497687599,168275.17133594624,169001.10844920302,,58852.21604437112
Q96PC5,sp|Q96PC5|MIA2_HUMAN,inf,inf,60967.79246973136,-5983179.245432098,82736.61488528363,,inf
Q99576,sp|Q99576|T22D3_HUMAN,39.08888418059442,63.084172230663285,21213.370424935572,-630647.1688990112,37603.66335212486,,80478.07368460871
Q9BU23,sp|Q9BU23|LMF2_HUMAN,,inf,0.0,-71479.26416053195,115505.96584732004,,
Q9UHB4,sp|Q9UHB4|NDOR1_HUMAN,90.74435291165071,inf,1071.111111111111,-59111.11111111111,20400.0,,8843.086781572938
A4UGR9,sp|A4UGR9|XIRP2_HUMAN,,inf,0.0,-44833.28858943499,22254.88671134578,,
O00505,sp|O00505|IMA4_HUMAN,42.86550858497334,inf,1090.966057605446,-13691.77622499389,4686.664964774845,,14193.186859216017
O15143,sp|O15143|ARC1B_HUMAN,2.3713649987536316,52.66490424181994,83334.18367556231,-49070.9019035879,95633.58419022271,,26455.640137062048
O75390,sp|O75390|CISY_HUMAN,0.5609066475729233,1.5653419339610757,75717.47240245047,37569.557838292705,58200.06877646077,,10919.961334892883
P07902,sp|P07902|GALT_HUMAN,42.6135904803536,inf,3346.8373463556427,53294.3151147007,58663.92095298559,,68625.57512183391
P18065,sp|P18065|IBP2_HUMAN,inf,inf,922.222222222222,-217043696.3523003,25616535.70087868,,inf
P26927,sp|P26927|HGFL_HUMAN,54.42222918731944,inf,7677.730570836798,204391.84177962274,327000.6058736283,,147615.22433528176
P31431,sp|P31431|SDC4_HUMAN,inf,inf,6999.999999999998,-29333.33333333314,513000.0,,inf
P49368,sp|P49368|TCPG_HUMAN,24.016092598388237,24.783606814566134,20946.5977327926,42254.3052077773,372000.96848975384,,86654.3837449798
P53992,sp|P53992|SC24C_HUMAN,18.765947363671835,49.946694840242245,4247.346989482468,-31984.18560869484,13933.523234096247,,16893.890598543476
P61221,sp|P61221|ABCE1_HUMAN,30.644343129939077,42.55390037025257,11634.519144235699,-226182.4466359544,57499.85394985377,,36424.94811099789
Q13496,sp|Q13496|MTM1_HUMAN,7.612774946965631,8.545979240430626,3920.2004345801815,38972.27666498903,45666.77426619056,,11574.55302712713
Q15436,sp|Q15436|SC23A_HUMAN,24.799203563834645,62.01979977971447,5753.9818963901735,-43790.53423063167,34733.41292031854,,32085.110600124506
Q2M3D2,sp|Q2M3D2|EX3L2_HUMAN,22.276210967385975,23.061299745493187,4257.06902121107,93183.18591087213,139133.33877886643,,24440.607375613417
Q5K4L6,sp|Q5K4L6|S27A3_HUMAN,inf,inf,559348.1266683807,-55396146.02332233,476337.87626233697,,inf
Q8N766,sp|Q8N766|EMC1_HUMAN,inf,inf,6455.555555555554,-36259850.71361533,1615675.3346718475,,inf
Q96CN7,sp|Q96CN7|ISOC1_HUMAN,4.017852439132053,49.5851346144936,10493.981204713804,-1118.1037998222323,25266.697841090237,,7889.233169326408
Q9BZ67,sp|Q9BZ67|FRMD8_HUMAN,70.73013347592773,71.0257886933426,3753.075509151326,-72511.41827959295,126000.2150898943,,33471.94916901075
Q9Y5J6,sp|Q9Y5J6|T10B_HUMAN,71.97457135744219,72.2576564952458,1795.5574864477494,-45555.719694348685,44733.36845518984,,19472.696142592282
